ID,Player,Team,ESPN POS,ESPN MVPOS,YAHOO POS,YAHOO MVPOS,Rank,PA,AB,R,HR,RBI,SB,AVG,OBP,H,H+BB+HBP,IP,W,L,ERA,WHIP,K,SV,ER,H+BB,Blurb
1118,Marco Estrada,MIL,SP,SP,SP,SP,214,,,,,,,,,,,161,10,10,3.74,1.26,175,,66.89061548,202.8180694,"This is a new tier.  This tier goes from here until the top 80 starters for 2013 fantasy baseball.  I call this tier, ""I love you, I love you not... I love you!""  This tier is filled with huge upside and extreme downside.  You're just as likely to get a number two starter as you are to get a guy who you drop by the 2nd week of the season.  As I've said about seventeen hundred times before, take a flyer on upside with your last starter.  I already went over my Marco Estrada 2013 fantasy.  It was written with my elbows.  Please don't ask me why this tier's projections look better than guys above them.  These guys have lots of risk attached to them."
7754,Mike Fiers,MIL,SP,SP,SP,SP,215,,,,,,,,,,,161,11,8,3.89,1.29,167,,69.48721145,207.3898522,"This tier started in the top 60 starters for 2013 fantasy baseball.  This tier goes from here until Cobb.  I called this tier, ""I love you, I love you not... I love you!""  I already went over my <a href=""http://razzball.com/mike-fiers-2013-fantasy-sleeper/"">Mike Fiers 2013 fantasy</a>.  I wrote it after spending twenty minutes deciding between calling him Mike and Michael."
11132,A.J. Griffin,OAK,SP,SP,SP,SP,216,,,,,,,,,,,133,9,11,3.45,1.19,135,,50.9841,158.27238,"Alfredo Jettuccine will probably will only throw about 170 innings this year.  There's some nice upside here and he should get a sleeper post.  Maybe when we're finally done with these godforsaken rankings.  In the minors, he flashed some nice K-rates, but it probably won't translate to much more than a 7.50 K/9 due to his stuff.  He's more of a solid Ks, low walks guy.  Think a cheap Zimmermann.  Or rather a frugal Zimmermann.  All I need is the Anti-Defamation League coming after me."
11713,Matt Harvey,NYN,SP,SP,SP,SP,217,,,,,,,,,,,161,10,7,3.92,1.34,192,,70.18956,215.94033,"I already went over my <a href=""http://razzball.com/matt-harvey-2013-fantasy-outlook/"">Matt Harvey 2013 fantasy</a>.  I wrote it while changing Chiddy Bang's chorus of Handclaps &amp; Guitars into, ""Oh oh ooh oh, I just drafted Harvey..."""
1478,Felix Doubront,BOS,SP,SP,SP,SP,218,,,,,,,,,,,156,12,12,3.92,1.33,185,,67.76923034,206.9381855,"I already went over my <a href=""http://razzball.com/felix-doubront-2013-fantasy-sleeper/"">Felix Doubront 2013 fantasy</a>.   I wrote while trying to pronounce Tchoupitoulas."
7396,Dillon Gee,NYN,SP,SP,SP,SP,219,,,,,,,,,,,156,12,8,3.82,1.24,157,,66.25228235,193.5537882,"In August, he had a shoulder artery cleared and needed to rest for six weeks.  That reminds me of the time they were doing work on the 10 Freeway and I got a flat tire, but the shoulder was closed... Oh, Gee, where was I?  In 109 2/3 IP last year, he had a near-8 K-rate and a sub-2.50 BB/9.  If he were to make any strides forward, he'll be a top 40 starter.  Not the sexiest of names.  His name sounds a bit like what a Boy Scout would exclaim if he stubbed his toe.  There's some nice upside here."
10261,Alexi Ogando,TEX,RP,RP,RP,RP,220,,,,,,,,,,,140,12,9,3.77,1.15,135,,58.52925,160.68375,"One year, he's a starter.  One year, he's a reliever.  One year, he's a production assistant on Sweet Genius in charge of shaving Ron-Ben Israel's head.  There's a chance for upside with Ogando if he can carry his K-rate from his relieving days into his starting, but if his year starting is any indication, that probably won't happen.  At least he's not manscaping RBI anymore."
5279,Chris Tillman,BAL,SP,SP,SP,SP,221,,,,,,,,,,,139,9,10,3.87,1.32,142,,59.9076,183.9024,"Last year he had a 2.93 ERA, but had a huge amount of help with a .221 BABIP, which hid his 4.34 xFIP.  His K-rate was under 7 after routinely being above 9 in the minor leagues.  Due to the suppressed BABIP, this cautionary tale of a top pitching prospect still not performing in the major leagues after six years in the minors isn't as clear as it could be.  He still really isn't there.  Or at least as of last year he wasn't.  With another year under his belt, he could finally put it together.  To Tillman will be where I point when people are like, ""Hey, Grey, are you wearing pants in your profile pic?  I hope not!  Anyway, when do you think top pitching prospect Gerrit Cole will be called up?""  Or Taillon, Bundy, Bauer, et al (not the Israeli airline)."
6562,Alex Cobb,TB,SP,SP,SP,SP,222,,,,,,,,,,,144,10,8,3.86,1.3,147,,61.67105217,186.9303913,"Tillman's projections came out slightly worse than those of Cobb, but I ended up ranking them in this order because I Tillman has slightly bigger upside, while Cobb is slightly safer.  At this point in the rankings, you don't want safer.  The upside argument for Tillman is in his first start in the big leagues he touched 97 MPH.  If Alex Cobb were in a convertible moving 8 MPH and he threw as hard as he could, he wouldn't hit 97 MPH.  He would also get a cruising ticket if he were driving that slow at the Jersey Shore."
7476,Alex Avila,DET,C,C,C,C,223,422,362.9717112,48,16,60,2,0.262,0.35,95,148,,,,,,,,,,"This is a new tier.  This tier goes from here until Arencibia.  I call this tier, ""You've punted the position almost completely, now what?""  As I say in the next tier's name, there's a good chance you don't have any of these guys for longer than a week until someone emerges from waivers.  Can Avila revert to his value post-2011 when he looked headed for 20+ homers, .300+?  I have no clue, but he's worth a flyer to find out.  Even if he just splits the difference between his terrific 2011 and miserable 2012, he'll be terrable, which would make Charles Barkley happy."
697,J.P. Arencibia,TOR,C,C,C,C,224,427,384.0430889,45,21,73,1,0.237,0.278,91,119,,,,,,,,,,"Before anyone comments that this tier's projections look better than, say, McCann but are lower than him.  I'll say this tier's projections look good but there's a lot of risk involved with them.  More than even McCann.  If you draft Arencibia, he will hit 30 homers and .255 on your team or 2 homers and .056.  I'll explain.  You draft him and he's hot in April.  You actually hold onto him because he never cools off, so he gets 30 homers on your team.  Or you draft him, suffer through a 2-for-36 stretch with his only two hits being homers and you drop him.  There was also a <a href=""http://razzball.com/discount-double-check-j-p-arencibia/"">J.P. Arencibia sleeper</a> post."
8434,Brett Wallace,HOU,1B,1B,1B,1B,225,557,507.3404845,62,19,82,1,0.263,0.32,133,178,,,,,,,,,,"I already went over my <a href=""http://razzball.com/brett-wallace-2013-fantasy-sleeper/"">Brett Wallace 2013 fantasy</a>.  There were eight typos.  A new record! "
8155,Everth Cabrera,SD,SS,SS,SS,SS,226,580,518.1737184,45,1,22,35,0.240,0.304,124,176,,,,,,,,,,"There's a fantasy movement currently sweeping through the 'pert halls of the College of Fantasy Baseball at Charleston.  It doesn't have the same backing as ""don't pay for saves"" or my personal favorite ""Josh Rutledge as fantasy sleeper"" but it's picking up steam.  It's far from pithy (as you can already see), but it goes something like this:  platoon Everth and Forsthye and make Gyorko the 2nd baseman.  'Perts are still trying to come up with a catchy rallying cry -- Blahtoon for Jerko?  I wouldn't be too concerned yet about Everth's playing time, but keep your ear to the ground.  Not literally.  Your ear is now filthy.  You kiss your mother with that ear?"
4759,Jonathan Broxton,CIN,RP,RP,RP,RP,227,,,,,,,,,,,63,5,1,3.78,1.3,55,32,26.3088,81.432,0
2616,Zack Cozart,CIN,SS,SS,SS,SS,228,520,480.5784251,72,17,81,10,0.255,0.287,123,149,,,,,,,,,,"If I didn't write, like, six sleeper posts about Cozart last year, I might've have wrote one about him this year.  You didn't know I wrote all of those sleeper posts about him last year?  Were you living under a rock?  When someone throws a rock onto your street, does it confuse the mailman which rock to deliver your mail to?  Do you ever get mail addressed to The Rock?  Do you ever come home and there's a family of bunnies living under your home?  So, I still might still write another sleeper post for Cozart this year.  Not just for those living under a rock."
10264,Brandon Belt,SF,1B,1B,1B,1B,229,545,471.0136284,60,14,74,10,0.262,0.356,123,194,,,,,,,,,,"He only hit seven homers last year in 472 plate appearances.  The good news is he once hit 10 homers in High-A.  Okay, I've heard better news.  He has solid speed for a 1st baseman (12 steals last year; 18 one year in the minors), and shouldn't hit for a miserable average.  He'll be 25 in April, and if he's going to even resemble a useful 1st baseman for mixed leagues, this is the year.  I wait with bated breath for Brandon Belt.  Say that fast 117 times!"
2530,Yonder Alonso,SD,1B,1B,1B,1B,230,630,563.7559401,65,16,74,4,0.281,0.329,158,207,,,,,,,,,,"Okay, maybe I shouldn't say exciting about this tier.  Here's some young players!  That's more accurate.  Yawnder doesn't have much power even if the Padres bring in the fences to just behind 2nd base.  Looking at Yonder's stat sheet reminds me of Yunel Escobar during a good year.  I can't believe I just wrote that.  I'm gonna now wash my computer out with soap.  ohhhh i baroque my'd keyburd..."
4712,Ben Revere,PHI,OF,OF,OF,OF,231,576,534.7475178,82,1,39,45,0.291,0.312,156,180,,,,,,,,,,"As someone who owned Revere last year when he wasn't bad (40 steals, .294 average), let me clearly say you won't regret him if you need strictly steals, but SAGNOF is cute for a little while.  If you hold him for too long, your RBIs and homers will start to hurt.  I already went over my <a href=""http://razzball.com/live-with-revere-is-phil-ben/"">Ben Revere 2013 fantasy</a>.  It came with a brand-new free car! (Offer expired.) "
8347,Denard Span,WAS,OF,OF,OF,OF,232,617,555.5513682,86,5,42,22,0.281,0.331,,204,,,,,,,,,,"This offseason I went over Denard Dawg, ""Traded to the Nationals._ Hereês where thereês a schism between real baseball and fantasy._ This is an excellent real world deal by the Nationals._ About as unexciting as deals get from fantasy._ Spanês value doesnêt change in the NL._ He gets a more productive lineup, so that adds about 10 to 15 runs, but he needs to stay on the field._ Something heês not always excelled at._ For NL-Only leagues, heês a nice late-round outfielder._ For mixed leagues, heês _Hey, Grey, Denard Span is on my waivers€Should I grab him?_ BTW, you change your hair?_ Mucho machismo!Ó""_ And that's me quoting me!"
10847,Andrelton Simmons,ATL,SS,SS,SS,SS,233,589,545.6352768,56,5,67,15,0.272,0.305,148,180,,,,,,,,,,"His name sounds like a Star Wars nerd won a bet and got to impregnate a woman and name the child after his favorite sci-fi planet.  Bill James's 2013 projections for Andrelton are 70/10/62/.289/18.  That's the kind of projections that are gonna make Chris Davis jealous.  ""Bill, you said it would be me and you.  Forever.""  Since Andrelton hasn't hit ten homers total in his three years of professional baseball combined, I think that power might be a tad optimistic.  Even though he only stole one base in 49 games last year, there's a chance for more speed.  He's nowhere near proficient in stealing, though.  In his best steals season in the minors, he stole 26 and was caught 18 times.  Not great, over-the-internet friend."
1555,Marco Scutaro,SF,"2B,SS","2B,SS,3B",SS,SS,234,581,521.3322037,83,7,60,8,0.279,0.336,145,195,,,,,,,,,,"HAHAHAHAHAHAHA... Breath, Grey!  Come back to us!  HAHAHAHAHAHA!  Breath!  Somebody call a paramedic!  Wait, I'm here!  Sorry, I just lost control there for a second when I realized I ranked Marco Scutaro 21st overall for 2nd basemen.  As they say in Jamaica, ""C'mon, mon, c'mon.""  If Walker is the kind of guy that needs counting stats to be productive, Scutaro is his foot soldier."
1841,Edwin Jackson,CHN,SP,SP,SP,SP,235,,,,,,,,,,,189,9,12,4.11,1.33,179,,86.42028588,251.6911976,"This is a new tier.  This tier goes from here until I call this tier, ""The opposite argument.""  What I mean by this tier name is there's an argument to be made to fill out the back of your staff from this tier rather an upside tier.  I make the opposite argument.  The reality is none of these guys are staying on your team for very long if they struggle in April.  You go to the <a href=""http://razzball.com/streamers/"">Stream-o-Nator</a> until someone else sticks.  Last year, on the solid Nationals team, Jackson had a line of 10-11/4.03/1.22/168.  He's now on the Cubs.  If this offseason move screams to you someone who's going to get better, give me some of what you're smoking.  For full disclosure purposes -- or porpoises if dolphins are reading -- there was one point I wasn't able to account for in Edwin's line last year.  He had the 2nd best percentage in the majors for swings and misses generated from strikes.  Top five:  Hamels, Edwin, Scherzer, Dickey, Samardzija.  That's about the best company any pitcher can keep.  To keep it in perspective, Lincecum, Halladay and Anibal were all in the top 8 the previous year.  Liriano was the best in 2010.  F-Liriano had a 5+ ERA in 2011, if you need a reminder.  So Jackson might nudge his Ks up even further, but he will continue to struggle to have an ERA below 4."
